ts,userId,isBuilder,statusId,isAsk,limitPx,sz,oid,timestampDiff,triggerCondition,triggered,isTrigger,hasChildren,isPositionTpsl,reduceOnly,orderTypeId,tifId,triggerPx,origSz,status,orderType,tif
2025-12-01 12:00:00.559856854,702,False,1,False,127.06,472.2,254384957127,0,0.0,False,False,False,False,False,0,0,0.0,472.2,open,Limit,Alo
2025-12-01 12:00:00.559856854,318,False,1,True,127.08,7.86,254384957162,0,0.0,False,False,False,False,False,0,0,0.0,7.86,open,Limit,Alo
2025-12-01 12:00:00.559856854,633,False,1,True,127.09,7.86,254384957247,0,0.0,False,False,False,False,False,0,0,0.0,7.86,open,Limit,Alo
2025-12-01 12:00:00.559856854,327,False,1,True,127.1,944.13,254384957535,0,0.0,False,False,False,False,False,0,0,0.0,944.13,open,Limit,Alo
2025-12-01 12:00:00.559856854,375,False,1,False,127.05,472.22,254384957607,0,0.0,False,False,False,False,False,0,0,0.0,472.22,open,Limit,Alo
2025-12-01 12:00:00.559856854,375,False,1,False,127.04,472.26,254384957608,0,0.0,False,False,False,False,False,0,0,0.0,472.26,open,Limit,Alo
2025-12-01 12:00:00.559856854,633,False,2,True,127.07,7.86,254384844058,15242,0.0,False,False,False,False,False,0,0,0.0,7.86,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,564,False,2,True,127.07,103.4,254384900952,6507,0.0,False,False,False,False,False,0,0,0.0,103.4,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,222,False,2,True,127.07,23.61,254384899072,6556,0.0,False,False,False,False,False,0,0,0.0,23.61,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,318,False,2,True,127.07,7.86,254384846658,14857,0.0,False,False,False,False,False,0,0,0.0,7.86,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,117,False,2,True,127.07,12.36,254384844710,15242,0.0,False,False,False,False,False,0,0,0.0,12.36,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,693,False,2,True,127.07,14.1,254384904293,6154,0.0,False,False,False,False,False,0,0,0.0,14.1,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,750,False,2,True,127.07,236.09,254384900108,6507,0.0,False,False,False,False,False,0,0,0.0,236.09,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,318,False,2,True,127.08,7.86,254384957162,0,0.0,False,False,False,False,False,0,0,0.0,7.86,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,90,False,2,True,127.07,15.8,254384844647,15242,0.0,False,False,False,False,False,0,0,0.0,15.8,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,114,False,2,True,127.07,10.79,254384844908,15242,0.0,False,False,False,False,False,0,0,0.0,10.79,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,288,False,2,False,127.02,271.31,254384876358,10453,0.0,False,False,False,False,False,0,0,0.0,271.31,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,288,False,2,True,127.08,161.34,254384899407,6556,0.0,False,False,False,False,False,0,0,0.0,161.34,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,327,False,2,True,127.11,944.12,254384956430,44,0.0,False,False,False,False,False,0,0,0.0,944.12,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,165,False,2,True,127.07,47.21,254384899448,6556,0.0,False,False,False,False,False,0,0,0.0,47.21,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,375,False,2,False,127.06,472.18,254384956438,44,0.0,False,False,False,False,False,0,0,0.0,472.18,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,375,False,2,False,127.05,472.23,254384956439,44,0.0,False,False,False,False,False,0,0,0.0,472.23,canceled,Limit,Alo
2025-12-01 12:00:00.559856854,1737,False,2,True,128.47,101.24,254384947359,742,0.0,False,False,False,False,False,0,0,0.0,101.24,canceled,Limit,Alo
2025-12-01 12:00:00.669825919,249,False,1,False,127.06,47.25,254384958327,0,0.0,False,False,False,False,False,0,0,0.0,47.25,open,Limit,Alo
2025-12-01 12:00:00.669825919,162,False,1,False,127.06,47.21,254384958357,0,0.0,False,False,False,False,False,0,0,0.0,47.21,open,Limit,Alo
2025-12-01 12:00:00.669825919,468,False,1,False,127.02,1.93,254384958469,0,0.0,False,False,False,False,False,0,0,0.0,1.93,open,Limit,Alo
2025-12-01 12:00:00.669825919,675,False,1,True,127.12,16.32,254384958706,0,0.0,False,False,False,False,False,0,0,0.0,16.32,open,Limit,Alo
2025-12-01 12:00:00.669825919,255,False,1,False,127.06,47.22,254384958764,0,0.0,False,False,False,False,False,0,0,0.0,47.22,open,Limit,Alo
2025-12-01 12:00:00.669825919,318,False,1,True,127.08,7.86,254384958767,0,0.0,False,False,False,False,False,0,0,0.0,7.86,open,Limit,Alo
