ts,userId,isBuilder,statusId,isAsk,limitPx,sz,oid,timestampDiff,triggerCondition,triggered,isTrigger,hasChildren,isPositionTpsl,reduceOnly,orderTypeId,tifId,triggerPx,origSz,status,orderType,tif
2025-12-01 12:00:00.157563720,90,False,0,True,127.02,15.8,254384950204,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.03,15.8,254384950205,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.04,15.8,254384950206,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.05,15.8,254384950207,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,90,False,0,True,127.06,15.8,254384950208,0,0.0,False,False,False,False,False,0,0,0.0,15.8,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,222,False,0,True,126.97,23.61,254384950227,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,222,False,0,True,126.98,23.61,254384950228,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,222,False,0,True,126.99,23.61,254384950229,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,222,False,0,True,127.0,23.61,254384950230,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,222,False,0,True,127.01,23.61,254384950231,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,222,False,0,True,127.02,23.61,254384950232,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,222,False,0,True,127.03,23.61,254384950233,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,222,False,0,True,127.04,23.61,254384950234,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
2025-12-01 12:00:00.157563720,222,False,0,True,127.05,23.61,254384950235,0,0.0,False,False,False,False,False,0,0,0.0,23.61,badAloPxRejected,Limit,Alo
